gvkey,ticker,year,firmname,sector,industry,v6,cusip,totalassets,totaldebt,numberofemployees,totalinventory,pretaxincome,propertyplantandequitment,incometaxes,researchanddevelopmentexpenses,etrincometaxespretaxincome,leverageratiooftotaldebttototala,capitalintensityratioofpropertyp,inventoryintensityratioofinvento,firm,bvdid,primary_naics,totspending,numissue,numtax,taxratio,spending_on_tax,anylob,rateofassets
61739,HIG,2002,Hartford Financial Services Group,Finance,Insurance,HIG,416515104,182043,4064,29,0,1068,,68,,0.063670412,0,0,0,HARTFORD,US060773412,524126,2265000,20,0,0.25,566250,1,0.005866746
61739,HIG,2003,Hartford Financial Services Group,Finance,Insurance,HIG,416515104,225853,4813,30,0,-550,,-459,,0.834545455,0,0,0,HARTFORD,US060773412,524126,3790000,31,0,0.0645161,244516.1,1,-0.002435212
61739,HIG,2004,Hartford Financial Services Group,Finance,Insurance,HIG,416515104,259735,4557,30,0,2523,,385,,0.152596116,0,0,,HARTFORD,US060773412,524126,3174000,26,0,0.0769231,244153.9,1,0.009713747
61739,HIG,2005,Hartford Financial Services Group,Finance,Insurance,HIG,416515104,285557,4296,30,0,2985,683,711,,0.238190955,0,0.002391817,0,HARTFORD,US060773412,524126,2984915,20,0,0.1,298491.5,1,0.010453255
61739,HIG,2006,Hartford Financial Services Group,Finance,Insurance,HIG,416515104,326710,4062,31,0,3602,791,857,,0.237923376,0,0.002421107,0,HARTFORD,US060773412,524126,3356931,24,0,0.125,419616.4,1,0.011025068
61739,HIG,2007,Hartford Financial Services Group,Finance,Insurance,HIG,416515104,360361,4943,31,0,4005,972,1056,,0.263670412,0,0.002697295,0,HARTFORD,US060773412,524126,4020000,23,0,0.173913,699130.4,1,0.011113855
61739,HIG,2008,Hartford Financial Services Group,Finance,Insurance,HIG,416515104,360361,4943,31,0,4005,972,1056,,0.263670412,0,0.002697295,0,HARTFORD,US060773412,524126,3595000,42,0,0.1428571,513571.4,1,0.011113855
61739,HIG,2009,Hartford Financial Services Group,Finance,Insurance,HIG,416515104,307717,6975,28,0,-1728,1026,-841,,0.486689815,0,0.003334232,0,HARTFORD,US060773412,524126,2310000,33,0,0.1212121,280000,1,-0.005615549
61739,HIG,2010,Hartford Financial Services Group,Finance,Insurance,HIG,416515104,318346,6989,26.8,0,2264,1150,584,,0.25795053,0,0.003612422,0,HARTFORD,US060773412,524126,2450000,36,1,0.2222222,544444.4,1,0.007111759
61739,HIG,2011,Hartford Financial Services Group,Finance,Insurance,HIG,416515104,304064,6530,24.4,0,230,1029,-346,,-1.504347826,0,0.003384156,0,HARTFORD,US060773412,524126,2460000,43,0,0.1860465,457674.4,1,0.00075642
61739,HIG,2012,Hartford Financial Services Group,Finance,Insurance,HIG,416515104,298513,7287,22.5,0,-527,977,-494,,0.937381404,0,0.003272889,0,HARTFORD,US060773412,524126,2890000,47,1,0.1914894,553404.3,1,-0.001765417
61739,HIG,2013,Hartford Financial Services Group,Finance,Insurance,HIG,416515104,277884,6390,18,0,63,877,-247,,-3.920634921,0,0.003155993,0,HARTFORD,US060773412,524126,2600000,48,0,0.25,650000,1,0.000226713
61739,HIG,2014,Hartford Financial Services Group,Finance,Insurance,HIG,416515104,245013,6180,17.5,0,1699,831,350,,0.206003532,0,0.003391657,0,HARTFORD,US060773412,524126,2260000,40,0,0.1,226000,1,0.006934326
61739,HIG,2015,Hartford Financial Services Group,Finance,Insurance,HIG,416515104,228348,5397,17.4,0,1978,974,305,,0.154196158,0,0.004265419,0,HARTFORD,US060773412,524126,2250000,42,0,0.0952381,214285.7,1,0.008662217
61739,HIG,2016,Hartford Financial Services Group,Finance,Insurance,HIG,416515104,223432,5052,16.9,0,804,991,-92,,-0.114427861,0,0.004435354,0,HARTFORD,US060773412,524126,1990000,47,0,0.1489362,296383,1,0.00359841
61739,HIG,2017,Hartford Financial Services Group,Finance,Insurance,HIG,416515104,225260,4998,16.4,0,723,1034,985,0,1.362378976,0,0.004590251,0,HARTFORD,US060773412,524126,2060000,46,0,0.2173913,447826.1,1,0.003209624
61739,HIG,2018,Hartford Financial Services Group,Finance,Insurance,HIG,416515104,62307,4678,18.5,0,1753,1006,268,,0.152880776,0,,0,HARTFORD,US060773412,524126,2320000,51,1,0.254902,591372.6,1,0.028134881
61739,HIG,2019,Hartford Financial Services Group,Finance,Insurance,HIG,416515104,70817,5049,19.5,0,2560,1181,475,,,,,0,HARTFORD,US060773412,524126,2360000,52,0,0.1346154,317692.3,1,0.036149512
62263,ALXN2,2013,Alexion Pharmaceuticals Inc.,Health Care,Pharmaceuticals,ALXN,15351109,3317.696,145.23,1.774,102.602,526.269,201.109,273.374,317.093,0.51945678,0.030925679,0.060617067,0.030925679,ALEXION PHARMACEUTICALS,US133648318,325414,1520000,33,0,0.3636364,552727.3,1,0.159
62263,ALXN2,2014,Alexion Pharmaceuticals Inc.,Health Care,Pharmaceuticals,ALXN,15351109,4201.962,164.599,2.273,176.441,872.107,392.248,215.195,513.782,0.246752979,0.041990147,0.093348774,0.041990147,ALEXION PHARMACEUTICALS,US133648318,325414,1625000,34,0,0.2647059,430147.1,1,0.208
62263,ALTR2,2015,Altera Corp.,Information Technology,Semiconductors,ALXN,15351109,13133.23,3607.557,2.924,289.874,498.142,697.025,353.757,709.472,0.710152928,0.022071798,0.053073387,0.022071798,ALEXION PHARMACEUTICALS,US133648318,325414,1720000,46,0,0.173913,299130.4,1,0.037929892
62263,ALXN2,2016,Alexion Pharmaceuticals Inc.,Health Care,Pharmaceuticals,ALXN,15351109,13253,3288,3.121,375,576,1036,177,757,0.307291667,0.02829548,0.07817098,0.02829548,ALEXION PHARMACEUTICALS,US133648318,325414,1772955,38,0,0.2105263,373253.7,1,0.043461858
62263,ALXN2,2017,Alexion Pharmaceuticals Inc.,Health Care,Pharmaceuticals,ALXN,15351109,13583.3,3231,2.525,460.4,547.8,1325.4,104.5,909.4,0.190763052,0.033894562,0.0975757,0.033894562,ALEXION PHARMACEUTICALS,US133648318,325414,1796837,45,1,0.2,359367.4,1,0
62263,ALLE,2018,Allegion plc,Industrials,Commercial Services & Supplies,ALLE,G0176J109,2810.2,1444.8,11,280.3,475.2,276.7,39.8,54.4,0.083754209,0.09974379,0.098462743,0.09974379,ALEXION PHARMACEUTICALS,US133648318,325414,1787546,39,0,0.0512821,91669.02,1,0.2
62263,ALXN2,2019,Alexion Pharmaceuticals Inc.,Health Care,Pharmaceuticals,ALXN,15351109,17544.6,2762.7,3.082,627.6,2178.8,1367.3,-225.5,881.9,,0.03577169,,0.03577169,ALEXION PHARMACEUTICALS,US133648318,325414,1310000,22,0,0,0,1,0.1
62374,IRM,2010,"Iron Mountain, Inc. (New)",Industrials,Commercial Services & Supplies,IRM,46284V101,6395.799,3009.455,19.4,0,100.795,2519.112,149.787,,1.486055856,0,0.393869789,0,IRON MOUNTAIN,US232588479,531120,180000,4,0,0,0,1,0.016
62374,IRM,2011,"Iron Mountain, Inc. (New)",Industrials,Commercial Services & Supplies,IRM,46284V101,6041.258,3353.588,17,0,352.9,2407.083,106.488,,0.301751204,0,0.398440689,0,IRON MOUNTAIN,US232588479,531120,55000,4,0,0,0,1,0.058414986
62374,IRM,2012,"Iron Mountain, Inc. (New)",Industrials,Commercial Services & Supplies,IRM,46284V101,6358.339,3825.003,17.5,0,298.366,2477.727,114.873,,0.385007005,0,0.389681488,0,IRON MOUNTAIN,US232588479,531120,160000,12,0,0,0,1,0.047
62374,IRM,2013,"Iron Mountain, Inc. (New)",Industrials,Commercial Services & Supplies,IRM,46284V101,6653.005,4171.722,19.5,0,163.018,2578.26,63.057,,0.386810046,0,0.387533152,0,IRON MOUNTAIN,US232588479,531120,160000,8,0,0,0,1,0.025
62374,IRM,2014,"Iron Mountain, Inc. (New)",Industrials,Commercial Services & Supplies,IRM,46284V101,6570.342,4663.531,20,0,231.68,2550.727,-97.275,,-0.419867921,0,0.3882183,0,IRON MOUNTAIN,US232588479,531120,210000,8,0,0,0,1,0.035261483
62374,IRM,2015,"Iron Mountain, Inc. (New)",Industrials,Commercial Services & Supplies,IRM,46284V101,6350.587,4845.678,20,0,162.916,2497.158,37.713,,0.231487392,0,0.393216879,0,IRON MOUNTAIN,US232588479,531120,280000,9,0,0.1111111,31111.11,1,0.026
62374,IRM,2016,"Iron Mountain, Inc. (New)",Industrials,Commercial Services & Supplies,IRM,46284V101,9486.8,6251.181,24,0,148.824,3083.326,44.944,,0.301994302,0,0.325012228,0,IRON MOUNTAIN,US232588479,531120,320000,18,1,0.3333333,106666.7,1,0.015687482
62374,IRM,2017,"Iron Mountain, Inc. (New)",Industrials,Commercial Services & Supplies,IRM,46284V101,10972.4,7043.271,24,0,217.67,3417.679,25.947,0,0.119203381,0,0.311479565,0,IRON MOUNTAIN,US232588479,531120,1360000,56,1,0.2142857,291428.6,1,0.019837957
62374,IRM,2018,"Iron Mountain, Inc. (New)",Industrials,Commercial Services & Supplies,IRM,46284V101,11852.25,8142.823,26.2,0,413.239,4489.557,36.263,,0.087753092,0,,0,IRON MOUNTAIN,US232588479,531120,1110000,45,0,0.1777778,197333.3,1,0.034865869
62374,IRM,2019,"Iron Mountain, Inc. (New)",Industrials,Commercial Services & Supplies,IRM,46284V101,13816.82,10616.51,25,0,328.142,6492.138,59.931,,,,,0,IRON MOUNTAIN,US232588479,531120,1570000,36,0,0,0,1,0.023749459
62602,SAPE1,2001,Sapient Corp,Information Technology,IT Services,SAPE,803062108,474.87,0,2.427,11.289,-193.323,41.466,-3.091,,0.015988786,0.023772822,0.08732074,0.023772822,,,,0,0,0,0,1,0,-0.407107208
62602,SAPE1,2002,Sapient Corp,Information Technology,IT Services,SAPE,803062108,262.653,0,1.491,11.468,-241.047,24.262,-18.585,,0.077101146,0.04366217,0.092372827,0.04366217,SAPIENT CORP,US043130648,541512,20000,7,0,0,0,1,-0.918
62634,AABA1,2000,Altaba Inc. (Yahoo),Finance,General Finance,AABA,21346101,2269.576,0,3.259,0,264.119,109.781,188.045,117.268,0.711970741,0,0.048370709,0,YAHOO INC,US770398689,519130,220000,10,0,0,0,1,0.116
62634,AABA1,2001,Altaba Inc. (Yahoo),Finance,General Finance,AABA,21346101,2379.346,0,3,0,-81.132,131.648,10.963,126.09,-0.135125475,0,0.05532949,0,YAHOO INC,US770398689,519130,320000,13,0,0.0769231,24615.38,1,-0.034
62634,AABA1,2002,Altaba Inc. (Yahoo),Finance,General Finance,AABA,21346101,2790.181,0,3.6,0,179.776,371.272,71.29,143.468,0.396549039,0,0.133063769,0,YAHOO INC,US770398689,519130,1340000,11,0,0.0909091,121818.2,1,0.064
62634,AABA1,2003,Altaba Inc. (Yahoo),Finance,General Finance,AABA,21346101,5931.654,750,5.5,0,390.824,449.512,147.024,217.811,0.376189794,0,0.075781898,0,YAHOO INC,US770398689,519130,1878000,34,0,0.1470588,276176.5,1,0.066
62634,AABA1,2004,Altaba Inc. (Yahoo),Finance,General Finance,AABA,21346101,9178.201,750,7.6,0,1280.015,531.696,437.966,380.77,0.342156928,0,0.057930307,0,YAHOO INC,US770398689,519130,1904000,22,0,0.1818182,346181.8,1,0.139
62634,AABA1,2005,Altaba Inc. (Yahoo),Finance,General Finance,AABA,21346101,10831.83,749.995,9.8,0,2671.826,697.522,767.816,569.527,0.287375001,0,0.064395559,0,YAHOO INC,US770398689,519130,2216000,32,0,0.0625,138500,1,0.246664322
62634,AABA1,2006,Altaba Inc. (Yahoo),Finance,General Finance,AABA,21346101,11513.61,749.915,11.4,0,1210.114,1101.379,458.011,833.147,0.378485829,0,0.095658893,0,YAHOO INC,US770398689,519130,2896000,26,1,0.0769231,222769.2,1,0.105102917
62634,AABA1,2007,Altaba Inc. (Yahoo),Finance,General Finance,AABA,21346101,12229.74,749.628,14.3,0,1000.113,1331.632,337.263,1084.238,0.337224894,0,0.108884726,0,YAHOO INC,US770398689,519130,2863700,52,0,0,0,1,0.081777127
62634,AABA1,2009,Altaba Inc. (Yahoo),Finance,General Finance,AABA,21346101,14936.03,0,13.9,0,824.61,1426.862,219.321,1210.168,0.265969367,0,0.095531544,0,YAHOO INC,US770398689,519130,2500000,103,0,0.0485437,121359.2,1,0.06
62634,AABA1,2010,Altaba Inc. (Yahoo),Finance,General Finance,AABA,21346101,14928.1,,13.6,0,1466.151,1653.422,221.523,1082.176,0.151091532,0,0.110759009,0,YAHOO INC,US770398689,519130,2730000,106,0,0.0377358,103018.9,1,0.098214173
62634,AABA1,2011,Altaba Inc. (Yahoo),Finance,General Finance,AABA,21346101,14782.79,,14.1,0,1304.436,1730.888,241.767,1005.09,0.185342171,0,0.117088078,0,YAHOO INC,US770398689,519130,3080000,96,0,0.0416667,128333.3,1,0.088240177
62634,AABA1,2012,Altaba Inc. (Yahoo),Finance,General Finance,AABA,21346101,17103.25,,11.7,0,5890.645,1685.845,1940.043,885.824,0.329343052,0,0.098568676,0,YAHOO INC,US770398689,519130,3390000,90,0,0.0444444,150666.7,1,0.344416704
62634,AABA1,2013,Altaba Inc. (Yahoo),Finance,General Finance,AABA,21346101,16804.96,1110.585,12.2,0,1529.958,1488.518,153.392,1008.487,0.100258961,0,0.088576116,0,YAHOO INC,US770398689,519130,3430000,100,0,0.04,137200,1,0.091042049
62634,AABA1,2014,Altaba Inc. (Yahoo),Finance,General Finance,AABA,21346101,61960.34,1170.423,12.5,0,11570.24,1487.684,4038.102,1207.146,0.349007506,0,0.024010261,0,YAHOO INC,US770398689,519130,3660000,104,0,0.0480769,175961.5,1,0.19
62634,AABA1,2015,Altaba Inc. (Yahoo),Finance,General Finance,AABA,21346101,45203.96,1233.485,10.4,0,-4440.705,1547.323,-89.598,1177.923,0.020176526,0,0.034229806,0,YAHOO INC,US770398689,519130,3520000,113,0,0.0707965,249203.5,1,-0.098237079
62634,AABA1,2016,Altaba Inc. (Yahoo),Finance,General Finance,AABA,21346101,48083.08,1299.945,8.5,0,-335.691,1209.937,-126.228,1055.462,0.37602438,0,0.025163468,0,YAHOO INC,US770398689,519130,3182500,117,0,0.0683761,217606.8,1,-0.006981479
62655,DFODQ1,2008,Dean Foods Co,Consumer Staples,Food Products,DFODQ,242370203,7040.192,4489.251,25.82,393.111,299.677,1821.892,114.837,7.8,0.383202581,0.055838108,0.25878442,0.055838108,DEAN FOODS COMPANY,US752559681,311511,870000,31,0,0,0,1,0.043
62655,DFODQ1,2009,Dean Foods Co,Consumer Staples,Food Products,DFODQ,242370203,7843.941,4228.979,27.157,438.129,379.823,2108.879,152.065,25.5,0.400357535,0.055855724,0.268854521,0.055855724,DEAN FOODS COMPANY,US752559681,311511,810000,47,0,0.0425532,34468.09,1,0.048
62655,DFODQ1,2010,Dean Foods Co,Consumer Staples,Food Products,DFODQ,242370203,7956.667,4067.525,25.78,425.576,151.222,2113.391,73.482,25.8,0.485921361,0.053486717,0.265612599,0.053486717,DEAN FOODS COMPANY,US752559681,311511,1151000,42,1,0.047619,54809.52,1,0.019
62655,DFODQ1,2011,Dean Foods Co,Consumer Staples,Food Products,DFODQ,242370203,5754.363,3765.928,24.066,452.15,-2052.598,2114.38,-456.811,19.7,0.22255259,0.078575161,0.367439454,0.078575161,DEAN FOODS COMPANY,US752559681,311511,780000,18,0,0.0555556,43333.33,1,-0.357
62655,DFODQ1,2012,Dean Foods Co,Consumer Staples,Food Products,DFODQ,242370203,5687.091,3102.793,21.915,407.912,263.922,1873.279,146.509,14.4,0.555122347,0.071725949,0.329391424,0.071725949,DEAN FOODS COMPANY,US752559681,311511,660000,9,0,0,0,1,0.046
62655,DFODQ1,2013,Dean Foods Co,Consumer Staples,Food Products,DFODQ,242370203,2802.045,897.262,18.04,262.858,283.034,1216.047,-42.325,1.8,-0.149540338,0.093809343,0.433985536,0.093809343,DEAN FOODS COMPANY,US752559681,311511,710000,12,0,0,0,1,0.101
62689,TRV,2000,"Travelers Companies, Inc. (The) (St. Paul Fire and Marine Insurance)",Finance,Insurance,TRV,8.94E+113,52858,1750,20.433,47,2027,0,547,0,0.269856931,0.000889175,0,0.000889175,,,,0,0,0,0,1,0,0.038348027
62689,TRV,2001,"Travelers Companies, Inc. (The) (St. Paul Fire and Marine Insurance)",Finance,Insurance,TRV,8.94E+113,57778,2977,20.951,38,1389,,327,,0.235421166,0.00065769,0,0.00065769,,,,0,0,0,0,1,0,0.024040292
62689,TRV,2002,"Travelers Companies, Inc. (The) (St. Paul Fire and Marine Insurance)",Finance,Insurance,TRV,8.94E+113,64137.5,3443.7,20.591,12.5,-259.8,2558,-476.5,151,1.834103156,0.000194894,0.039883064,0.000194894,"THE TRAVELERS COMPANIES, INC.",US410759020,524126,320000,2,0,0,0,1,0
62689,TRV,2003,"Travelers Companies, Inc. (The) (St. Paul Fire and Marine Insurance)",Finance,Insurance,TRV,8.94E+113,64872,2674.5,22.068,1.5,2229.4,,537.4,,0.241051404,2.31225E-05,0,2.31225E-05,"THE TRAVELERS COMPANIES, INC.",US410759020,524126,2487780,26,0,0.1153846,287051.5,1,0.034366136
62689,TRV,2004,"Travelers Companies, Inc. (The) (St. Paul Fire and Marine Insurance)",Finance,Insurance,TRV,8.94E+113,111815,,30.2,,1128,,138,,0.122340426,0,0,0,"THE TRAVELERS COMPANIES, INC.",US410759020,524126,3320000,25,0,0.04,132800,1,0.010088092
62689,TRV,2005,"Travelers Companies, Inc. (The) (St. Paul Fire and Marine Insurance)",Finance,Insurance,TRV,8.94E+113,113187,5540,31.9,0,2671,,610,,0.228378884,0,0,0,"THE TRAVELERS COMPANIES, INC.",US410759020,524126,3640000,14,0,0,0,1,0.023598116
62689,TRV,2006,"Travelers Companies, Inc. (The) (St. Paul Fire and Marine Insurance)",Finance,Insurance,TRV,8.94E+113,113761,5660,32.8,0,5725,,1517,,0.264978166,0,0,0,"THE TRAVELERS COMPANIES, INC.",US410759020,524126,2720000,14,0,0,0,1,0.050324804
62689,TT,2007,Trane Technologies Plc (Ingersoll Rand),Industrials,Machinery,TRV,8.94E+113,115224,6142,33.3,0,6216,,1615,,0.259813385,0,0,0,"THE TRAVELERS COMPANIES, INC.",US410759020,524126,4440000,25,0,0.08,355200,1,0.053947094
62689,TRV,2008,"Travelers Companies, Inc. (The) (St. Paul Fire and Marine Insurance)",Finance,Insurance,TRV,8.94E+113,109751,6081,33,0,3716,,792,,0.2131324,0,0,0,"THE TRAVELERS COMPANIES, INC.",US410759020,524126,4680000,41,0,0,0,1,0.033858461
62689,TRV,2009,"Travelers Companies, Inc. (The) (St. Paul Fire and Marine Insurance)",Finance,Insurance,TRV,8.94E+113,109560,6427,32,0,4711,,1089,,0.231161112,0,0,0,"THE TRAVELERS COMPANIES, INC.",US410759020,524126,5070000,31,0,0,0,1,0.04299927
62689,TRV,2010,"Travelers Companies, Inc. (The) (St. Paul Fire and Marine Insurance)",Finance,Insurance,TRV,8.94E+113,105181,6511,32,0,4306,,1090,,0.25313516,0,0,0,"THE TRAVELERS COMPANIES, INC.",US410759020,524126,4730000,32,0,0.03125,147812.5,1,0.040938953
62689,TRV,2011,"Travelers Companies, Inc. (The) (St. Paul Fire and Marine Insurance)",Finance,Insurance,TRV,8.94E+113,104602,6505,30.6,0,1352,,-74,,-0.054733728,0,0,0,"THE TRAVELERS COMPANIES, INC.",US410759020,524126,4670000,58,0,0,0,1,0.012925183
62689,TRV,2012,"Travelers Companies, Inc. (The) (St. Paul Fire and Marine Insurance)",Finance,Insurance,TRV,8.94E+113,104938,6250,30.5,0,3166,,693,,0.218888187,0,0,0,"THE TRAVELERS COMPANIES, INC.",US410759020,524126,3830000,54,0,0.037037,141851.9,1,0.030170196
62689,TRV,2013,"Travelers Companies, Inc. (The) (St. Paul Fire and Marine Insurance)",Finance,Insurance,TRV,8.94E+113,103812,6246,30.8,0,4945,,1272,,0.257229525,0,0,0,"THE TRAVELERS COMPANIES, INC.",US410759020,524126,3700000,62,0,0.1451613,537096.8,1,0.047634185
62689,TRV,2014,"Travelers Companies, Inc. (The) (St. Paul Fire and Marine Insurance)",Finance,Insurance,TRV,8.94E+113,103078,6249,30.2,0,5089,,1397,,0.274513657,0,0,0,"THE TRAVELERS COMPANIES, INC.",US410759020,524126,4010000,69,0,0.1594203,639275.4,1,0.04937038
62689,TSCO,2015,Tractor Supply Company,Consumer Discretionary,Retail - Specialty,TSCO,892356106,2370.826,167.87,23,1284.375,647.617,847.576,237.222,0,0.366299835,0.54174157,0.357502406,0.54174157,"THE TRAVELERS COMPANIES, INC.",US410759020,524126,4600000,53,0,0.1509434,694339.6,1,0.273
62689,TRV,2016,"Travelers Companies, Inc. (The) (St. Paul Fire and Marine Insurance)",Finance,Insurance,TRV,8.94E+113,100245,6337,30.9,0,4053,,1039,,0.256353319,0,0,0,"THE TRAVELERS COMPANIES, INC.",US410759020,524126,4030000,60,0,0.1333333,537333.4,1,0.040430944
62689,TRV,2017,"Travelers Companies, Inc. (The) (St. Paul Fire and Marine Insurance)",Finance,Insurance,TRV,8.94E+113,103483,6471,30.8,0,2730,,674,,0.246886447,0,0,0,"THE TRAVELERS COMPANIES, INC.",US410759020,524126,4350000,64,0,0.15625,679687.5,1,0.026381145
62689,TRV,2018,"Travelers Companies, Inc. (The) (St. Paul Fire and Marine Insurance)",Finance,Insurance,TRV,8.94E+113,104233,6464,30.4,0,2961,,438,,0.147922999,0,,0,"THE TRAVELERS COMPANIES, INC.",US410759020,524126,4770000,67,0,0.0895522,427164.2,1,0.02840751
62689,TRV,2019,"Travelers Companies, Inc. (The) (St. Paul Fire and Marine Insurance)",Finance,Insurance,TRV,8.94E+113,110122,6838,30.8,0,3138,,516,,,,,0,"THE TRAVELERS COMPANIES, INC.",US410759020,524126,4425000,67,0,0,0,1,0.028495668
62897,TUP,2000,Tupperware Brands Corp.,Consumer Discretionary,Household Durables,TUP,899896104,849.4,358.1,7,144.1,101.1,233.1,26.2,12.8,0.259149357,0.169649164,0.274429009,0.169649164,TUPPERWARE CORP,US364062333,326199,240000,3,1,1,240000,1,0.1
62897,TUP,2001,Tupperware Brands Corp.,Consumer Discretionary,Household Durables,TUP,899896104,845.7,276.1,6.8,132.2,82.2,228.5,20.7,13.1,0.251824818,0.156320208,0.270190375,0.156320208,TUPPERWARE CORP,US364062333,326199,360000,4,1,1,360000,1,0.1
62897,TUP,2002,Tupperware Brands Corp.,Consumer Discretionary,Household Durables,TUP,899896104,830.6,281.9,6.1,148.2,117.4,228.9,27.3,12,0.232538331,0.178425235,0.275583915,0.178425235,TUPPERWARE CORP,US364062333,326199,220000,6,1,0.8333333,183333.3,1,0.1
62897,TUP,2003,Tupperware Brands Corp.,Consumer Discretionary,Household Durables,TUP,899896104,889.9,264.4,6.2,160.5,56.6,221.4,8.7,13.6,0.153710247,0.180357344,0.248791999,0.180357344,TUPPERWARE CORPORATION,US364062333,326199,100000,2,1,1,100000,1,0.1
62897,TUP,2004,Tupperware Brands Corp.,Consumer Discretionary,Household Durables,TUP,899896104,983.2,248.9,5.9,163,102,216,15.1,,0.148039216,0.165785191,0.219690806,0.165785191,,,,0,0,0,0,1,0,0.10374288
62984,TIE2,2008,Titanium Metals Corp,Materials,Metal & Glass,TIE,888339207,1367.7,,2.67,569.7,237.3,427.1,69.1,4.3,0.291192583,0.416538715,0.312276084,0.416538715,PRECISION CASTPARTS CORPORATION (F R A TIMET-TITANIUM METALS CORPORATION),US135630895,331491,460000,12,0,0,0,1,0.2
