CustomerKey,Workload,PartnerOneKey,Consumption
676957428,AZURE,1018856,11268.23
676973494,AZURE,1121211,324237.58
676984959,AZURE,1023126,110499.25
676953082,AZURE,1018532,24373.88
683861419,MODWRK,1359050,4580.3
677094006,AZURE,1018856,419374.29
676956452,MODWRK,1121211,236.78
676953202,MODWRK,1023126,164620.29
676955893,AZURE,1018532,151674.76
677622204,MODWRK,1021985,3122.06
677621213,MODWRK,1018856,1149.8
676974130,AZURE,1121211,125377.92
677000713,MODWRK,1023126,3494.28
683861809,AZURE,1018532,88582.43
677574844,MODWRK,3381839,526.99
677086150,MODWRK,1018856,4256
677621143,AZURE,1121211,607545.99
677023858,AZURE,1023126,2523423.99
677620381,MODWRK,1018532,432.57
677036512,MODWRK,1359050,512.88
683867694,AZURE,1018856,289232.08
683849629,MODWRK,1121211,71.01
676960780,AZURE,1023126,33162.4
676953052,BIZAPP,1018532,273.35
683841786,MODWRK,1021985,5603.67
677620414,AZURE,1018856,163527.16
676963811,AZURE,1023404,45.9
677066792,AZURE,1023126,943620.51
676983449,MODWRK,2826486,641.28
676960269,MODWRK,1359050,18375.2
676951891,AZURE,1018856,344799.52
676962886,MODWRK,1254973,1607.89
677621610,MODWRK,1023126,1397.73
676974274,MODWRK,1018532,4926.56
683844072,AZURE,2107902,19366.1
676953194,AZURE,2875779,47069.02
676952387,AZURE,1121211,47522.8
683883713,AZURE,1023126,62092.58
676959965,AZURE,1018532,8170.69
676952381,MODWRK,1359050,123764.2
676958953,AZURE,2875779,46519.94
681095676,AZURE,1121211,139990.21
683842087,MODWRK,6446231,4476.79
676963976,MODWRK,1018532,327984.11
683862030,MODWRK,1359050,15190.26
683174083,AZURE,1018856,4937615.99
677082932,MODWRK,1121211,95.09
683864375,MODWRK,1023126,995.89
676953052,MODWRK,1018532,95131.69
676953043,MODWRK,1359050,17052.2
676951891,MODWRK,1018856,4952.38
676975886,AZURE,1121211,269819.11
676954211,AZURE,1023126,101687.2
676983449,BIZAPP,2826486,25.92
676951623,MODWRK,1359050,0
676953194,MODWRK,1018856,5115.66
677621132,AZURE,1121211,12179.18
676991295,MODWRK,1023126,5257
677620295,MODWRK,1018532,9815.37
676955738,MODWRK,1359050,309.3
683858174,AZURE,1018856,129471.54
683842955,MODWRK,1121211,1883.58
677038148,MODWRK,6446231,10600.52
677622171,MODWRK,1018532,7695.22
676952732,MODWRK,1359050,395692.21
676989451,AZURE,1018856,0.3
676956427,AZURE,1121211,97602.18
683842652,MODWRK,1023126,2615.02
677102841,MODWRK,1018532,14365.68
676952718,MODWRK,1359050,1431.8
676977414,MODWRK,1018856,651.97
683174017,AZURE,1121211,1067330.07
677621368,AZURE,1023126,165681.48
676978431,AZURE,1018532,1890386.06
677018129,MODWRK,1359050,24982.72
676975239,MODWRK,1018856,47645.31
676983109,MODWRK,1121211,2148.69
677066792,MODWRK,1023126,1256.81
677024089,MODWRK,1018532,12600.13
676954376,AZURE,1359050,163254.29
677008659,AZURE,1018856,60566.73
676999023,AZURE,1121211,216332.34
676966581,AZURE,1023126,1045.33
683848550,MODWRK,1018532,151.91
677068000,MODWRK,1057406,9.07
676954742,AZURE,1018856,56309.76
676966208,AZURE,1121211,970994.91
676953239,AZURE,1023126,7913.99
676961396,MODWRK,1018532,1612.57
683847961,MODWRK,1021985,2742.2
677621141,MODWRK,4522365,0
676960540,MODWRK,1121211,587.8
683864375,AZURE,1023126,1063507.77
676961396,BIZAPP,1018532,2.66
676966518,MODWRK,1359050,25994.95
676975418,MODWRK,1022075,4248.96
676958300,AZURE,1121211,35753.28
683848609,AZURE,1023126,68856.84
677621597,MODWRK,1018532,4032.52
677068000,AZURE,1057406,48374.09
677016726,AZURE,1018856,227869.41
683849629,AZURE,1121211,2747.31
676954791,AZURE,1023126,40006.2
677574767,MODWRK,1154315,2712.07
677045820,MODWRK,1359050,6156.01
676975418,BIZAPP,1022075,116.42
683883936,MODWRK,1121211,1225.34
676965538,AZURE,1023126,112824.75
683173960,BIZAPP,1018532,2205.53
677620307,MODWRK,1021985,5680.56
676973073,AZURE,1142665,376258.1
676955603,MODWRK,1121211,131417.61
683930270,AZURE,1023126,2382.77
677574767,BIZAPP,1154315,240.36
676954830,AZURE,1359050,220877.34
683938707,MODWRK,1142665,383.92
676955603,BIZAPP,1121211,20037.22
677621540,MODWRK,6446231,1076.61
676963354,MODWRK,1018532,87221.64
676962880,AZURE,1359050,1755867.14
676954176,AZURE,1018856,3311022.44
676952387,MODWRK,1121211,12406.75
676963263,MODWRK,1023126,6903.08
676959978,AZURE,1018532,2404415.32
677003195,AZURE,1359050,365244.74
683174133,AZURE,1018856,775325.23
681095676,MODWRK,1121211,0
676955586,MODWRK,6446231,4066.99
676960016,AZURE,1018532,42331123.47
676957582,MODWRK,1021985,2633.45
683841897,MODWRK,1018856,5002.13
677082932,AZURE,1121211,255816.16
676958391,MODWRK,1023126,400.45
677620430,MODWRK,1018532,809.83
683853784,MODWRK,1359050,1360.31
677621689,MODWRK,1258657,2283.06
677621132,MODWRK,1121211,6907.15
677574586,MODWRK,1023126,10778.39
683842967,MODWRK,1018532,480.48
676982069,MODWRK,1359050,7161.11
683844041,MODWRK,1018856,853.92
683842955,AZURE,1121211,392.78
683848116,MODWRK,1023126,183.98
677032860,AZURE,1018532,342239.12
676953211,MODWRK,1359050,20205.34
683841897,AZURE,1018856,86847.8
676991906,AZURE,1121211,2767125.97
676972967,AZURE,1023126,149093.21
677107597,MODWRK,1018532,1397.25
676957582,AZURE,1359050,42827.12
677620461,AZURE,1018856,79919.13
677018128,AZURE,1121211,9594.12
683173962,AZURE,1023126,7732358.82
676959581,AZURE,1018532,645699.65
677620595,AZURE,2107902,15064.5
683844041,AZURE,1018856,1532.15
683861174,MODWRK,1121211,884.21
677574586,AZURE,1023126,15793.9
676959984,MODWRK,1018532,271.1
676964100,MODWRK,1359050,36894.86
677046453,AZURE,1018856,194084.4
677620468,MODWRK,6081064,946.53
677621700,MODWRK,6446231,599.55
676960182,MODWRK,1072019,467338.36
676951432,MODWRK,1359050,7826.8
677052401,AZURE,1022075,61336.27
676956530,AZURE,1121211,110716.83
676976190,AZURE,1023126,8370754.8
677033212,MODWRK,1018532,0
676954288,AZURE,1221609,15307.79
677621814,BIZAPP,4430761,12.62
676952259,MODWRK,1121211,20361.48
677620911,AZURE,1023126,117330.19
677574754,MODWRK,1018532,1894.6
676953819,MODWRK,1021985,4826.67
677052401,MODWRK,1018856,657.08
676959877,AZURE,1121211,35932.34
676952220,AZURE,1023126,4489155.93
683887590,AZURE,1018532,8118.9
683173898,MODWRK,1359050,22558.86
683855689,AZURE,1018856,16849.39
677019946,AZURE,1121211,1068273.74
683850216,MODWRK,6446231,12591.49
676952347,AZURE,1018532,1708320.82
676955796,MODWRK,1021985,2962.12
677093968,AZURE,2875779,14776.3
677043152,MODWRK,1121211,139.25
683843756,MODWRK,6446231,1386.55
683974668,MODWRK,1018532,0
684630880,MODWRK,1021985,1160.82
683859333,AZURE,2580235,2893.57
683174034,MODWRK,1121211,7566.63
676971197,AZURE,1023126,390858.93
677017813,MODWRK,4020593,3449.77
676959708,AZURE,1359050,201255.28
677065587,MODWRK,1018856,2128.13
683174108,BIZAPP,1121211,3646.45
676971679,AZURE,1023126,1185.25
676974359,BIZAPP,1018532,34.32
676953819,BIZAPP,1021985,31.21
677024956,MODWRK,1018856,68613.82
676953334,AZURE,1121211,79945.34
683845949,MODWRK,1023126,1406.36
677036051,MODWRK,1018532,8028.79
683864083,AZURE,1021985,10993.96
677621744,AZURE,1018856,482231.68
677028096,MODWRK,1121211,1385.16
677023990,MODWRK,1024212,23144.49
683868567,AZURE,1018532,303000.2
676960583,MODWRK,1359050,9981.89
677621183,MODWRK,1018856,692.06
683873197,MODWRK,1121211,1279.03
683841899,MODWRK,1023126,4180.14
677026702,MODWRK,1018532,978.9
677620458,AZURE,2107902,14790
676957217,AZURE,1018856,919808.54
677020570,AZURE,1121211,540228.71
683863281,MODWRK,6446231,5646.48
677574754,AZURE,1018532,238366.8
683883679,MODWRK,1359050,1137.43
683122929,MODWRK,1018856,3812.13
677020570,MODWRK,1121211,9400.25
676959902,AZURE,1023126,209616.56
683904361,MODWRK,1018532,2355.05
676960583,AZURE,1359050,153330.01
676979307,MODWRK,1018856,2125.19
677621371,MODWRK,1121211,1969.58
677034415,MODWRK,1023126,4101.2
683875414,MODWRK,1018532,732.08
676956466,AZURE,1359050,23320.96
677620470,MODWRK,1018856,5052.63
677620572,AZURE,1121211,302498.5
683891666,MODWRK,1023126,513.79
677031195,AZURE,1018532,79431.52
676966285,MODWRK,1021985,32964.51
683857066,MODWRK,1018856,9472.04
676952259,AZURE,1121211,2160370.51
676971679,MODWRK,1023126,1234.35
676974359,MODWRK,1018532,871.17
683845603,AZURE,1359050,78.29
677010227,MODWRK,1018856,542.81
676959877,MODWRK,1121211,930.97
683845949,AZURE,1023126,65427.39
683841790,MODWRK,1018532,637.88
683842743,MODWRK,1359050,13501.47
683842155,AZURE,1018856,30103.99
683841792,MODWRK,1121211,6143.13
677051305,MODWRK,6446231,96556.17
677011395,BIZAPP,1018532,11.15
677622075,BIZAPP,1359050,90.52
676979307,AZURE,1018856,189731.87
683843859,AZURE,1121211,21523.86
676977779,MODWRK,6446231,7.13
683971129,MODWRK,1018532,971
676960021,AZURE,1359050,107137.66
676952420,AZURE,1018856,54019.28
676972010,AZURE,1121211,95944.03
676956184,AZURE,1023126,8960643.84
676952833,AZURE,1018532,672130.72
677622075,MODWRK,1359050,1062.6
677620283,AZURE,2875779,4468.15
676995553,AZURE,1121211,75383.85
683880175,MODWRK,1023126,1453.51
676953320,MODWRK,1018532,201301.23
683841937,MODWRK,1021985,4195.67
677004224,AZURE,1018856,40494.84
676953428,AZURE,1121211,1911164.48
677034415,AZURE,1023126,19038.48
683971129,AZURE,1018532,70104.3
676996035,MODWRK,1359050,3450.42
677621104,MODWRK,1018856,1311.93
683867006,MODWRK,1121211,4048.27
676962913,AZURE,1023126,7099196.57
677621126,BIZAPP,1018532,14.09
676996035,AZURE,1359050,80777.42
676961108,MODWRK,1018856,6841.73
676970872,MODWRK,1121211,949.46
683905197,MODWRK,1023126,9422.57
676968424,AZURE,1018532,1096181.94
677622167,MODWRK,1359050,10121.61
683862590,MODWRK,1018856,603.52
677621474,MODWRK,1121211,0
683843941,MODWRK,6446231,3882.24
676956483,MODWRK,1018532,21980.2
677049293,MODWRK,1020958,26558.54
683861373,MODWRK,1018856,0
677621282,AZURE,1121211,8525.42
676952913,AZURE,1023126,8505743
676967286,MODWRK,1018532,25864.18
677111184,MODWRK,1021985,1370.86
677040120,AZURE,1018856,408305.75
677620593,AZURE,1121211,61298.52
677097152,AZURE,-2908,2219435.23
677888531,AZURE,1018532,17020.24
676952515,MODWRK,1359050,28918.76
683861373,AZURE,1018856,1637.41
677621798,MODWRK,1121211,3389.5
677574603,MODWRK,1023126,4370.47
677620939,MODWRK,1018532,2423.56
677621090,MODWRK,1021985,872.43
683867463,MODWRK,1103280,7552.32
677058472,MODWRK,1121211,5398.22
683854817,AZURE,1023126,25530.36
677620939,BIZAPP,1018532,292.32
676954517,MODWRK,1359050,1769.15
677037529,AZURE,1018856,88104.42
677621282,MODWRK,1121211,3937.41
677620580,MODWRK,1023126,1501.78
676970196,AZURE,1018532,614916.69
676955136,MODWRK,3381839,7653.52
677574816,MODWRK,1018856,5762.26
677620593,MODWRK,1121211,1666.49
677621316,AZURE,1023126,105372.84
683861357,AZURE,1018532,5514.42
677574479,AZURE,1359050,46.84
676952745,AZURE,1018856,80115.8
676961297,MODWRK,1121211,1546.51
676975057,AZURE,1023126,383934.01
676956483,AZURE,1018532,229326.37
683841931,MODWRK,1021985,2738.88
683174192,MODWRK,1018856,37718.19
676951828,AZURE,6364334,36276.71
676952846,AZURE,1023126,172899.45
677936062,MODWRK,1018532,1870.66
683850417,AZURE,2107902,15190.5
676952745,MODWRK,1018856,12767.64
676953478,AZURE,1121211,236205.48
677574603,AZURE,1023126,12133.64
676957657,AZURE,1018532,930502.8
676955183,AZURE,1359050,2240174.43
676953651,AZURE,1018856,8236.76
676957174,MODWRK,1121211,1559.17
677620580,AZURE,1023126,1298.78
676954027,MODWRK,1018532,508.03
683849813,AZURE,2107902,0
684080416,MODWRK,1018856,490.27
683122123,MODWRK,3931983,15.27
676958464,AZURE,1023126,195254.93
676953178,AZURE,1018532,3187779.39
676957825,AZURE,-3442,2908794.05
677622124,MODWRK,1142665,13304.66
677620416,BIZAPP,1254973,5.1
676953113,AZURE,1023126,2109591.28
676953094,AZURE,1018532,1669188.12
676952993,AZURE,1359050,34310.73
676991923,MODWRK,4522365,0
685372018,AZURE,1121211,321329.63
683173869,MODWRK,1023126,56277.81
677060225,MODWRK,2823663,2413.73
677004472,MODWRK,1359050,1345.93
683866470,MODWRK,5414315,10.04
677035561,MODWRK,1121211,16008.18
683865396,AZURE,1023126,243648.59
676953899,AZURE,1018532,1613.13
677651996,MODWRK,1021985,7566.02
683874940,MODWRK,1018856,3201.67
676956203,MODWRK,2023046,3734.86
677072158,AZURE,1023126,207368.66
677574641,AZURE,1018532,64753.83
677049932,MODWRK,3381839,3785.94
683864429,MODWRK,1018856,2459.39
676960596,MODWRK,1121211,1859.54
677575129,AZURE,1101529,21649.15
676956820,AZURE,1018532,400789.44
676974224,AZURE,1359050,92000.02
677621722,MODWRK,1018856,416.15
677077239,AZURE,1121211,158803.97
676995653,AZURE,1023126,242748.23
677574641,MODWRK,1018532,2912
677621547,MODWRK,1359050,5020.85
677010280,AZURE,1103280,483.92
676963513,AZURE,1121211,2891594.31
677016308,MODWRK,1023126,1846.86
676956820,MODWRK,1018532,27766.2
677621409,AZURE,4623803,55523.69
677621722,AZURE,1018856,34278.58
676981447,MODWRK,1121211,3466.14
677089544,BIZAPP,1394007,16.41
683897439,MODWRK,1018532,5564.56
676963569,MODWRK,1359050,0
683893987,MODWRK,4430761,3479.23
677031198,MODWRK,1121211,24350.23
676952686,MODWRK,6446231,552502.18
677883490,BIZAPP,1018532,477.13
677026440,AZURE,2107902,15396
683843388,MODWRK,4522365,0.99
677071899,MODWRK,1121211,1.98
683841925,MODWRK,1023126,2.06
676953856,AZURE,1018532,65936.3
683861281,MODWRK,1021985,10164.62
677622061,AZURE,1018856,629.78
683847868,AZURE,1121211,21670.42
677017110,MODWRK,6446231,62300.55
677159111,AZURE,1018532,3526687.31
677621626,MODWRK,1359050,2828.09
677045348,AZURE,1018856,465421.07
677621680,AZURE,1121211,735228.75
677011693,BIZAPP,1023126,3933.67
677005779,AZURE,1018532,5135.88
683845309,MODWRK,1359050,4125.97
676952521,BIZAPP,1022075,172.21
683849412,AZURE,1121211,5148
683173869,AZURE,1023126,1649349.84
683173840,AZURE,1018532,1801681.15
677034108,MODWRK,1359050,13221.54
683871417,AZURE,-112971,674101.63
676953239,MODWRK,2230325,16297.27
676964462,AZURE,1023126,111305.21
683842845,MODWRK,1018532,3306.62
676985235,AZURE,1359050,384574.05
676975125,MODWRK,1018856,941.17
683871518,AZURE,1095114,60103.05
676953079,AZURE,1023126,736915.79
677013021,MODWRK,1018532,1005.23
677621421,MODWRK,1020958,905.4
676953690,AZURE,1018856,1611344.05
683889581,MODWRK,3931983,116.37
677089544,AZURE,1394007,158404.77
676953020,AZURE,1018532,13330870.25
683866575,MODWRK,1359050,1111.26
677024725,MODWRK,1018856,1375.55
683889581,AZURE,3535189,48490.79
677621894,BIZAPP,4026595,122.09
676960269,AZURE,1018532,244798.67
677034108,AZURE,1359050,161054.28
683856918,MODWRK,1018856,881.17
676953493,MODWRK,1121211,41631.96
683173837,AZURE,1023126,649470.59
683173840,MODWRK,1018532,7294.84
683877078,MODWRK,1021985,2815.25
676957512,AZURE,1018856,212655.33
677621680,MODWRK,1121211,6249.16
676956291,AZURE,1023126,1148690.87
677575285,AZURE,1018532,168437.5
676959434,MODWRK,1359050,0
677621659,MODWRK,1018856,3785.7
676995984,MODWRK,1121211,685.73
676957225,AZURE,1023126,1230762.11
677621568,AZURE,1018532,2684.41
677013164,AZURE,1359050,15806.32
683845814,MODWRK,1018856,1268.33
677029119,MODWRK,1121211,1758.02
676952686,AZURE,1023126,44554611.96
676973242,MODWRK,1018532,391116.08
676974574,MODWRK,1021985,3515.64
676978177,MODWRK,1018856,810.74
683842087,AZURE,1121211,86846.97
676953434,MODWRK,6446231,12878.99
677044019,MODWRK,1018532,5574.18
677044556,MODWRK,1021985,4003.26
677014687,AZURE,1018856,4719.54
676966992,MODWRK,1121211,19646.7
683841950,BIZAPP,4432770,983.83
683874299,AZURE,4428851,377038.53
676954103,AZURE,1359050,3465.92
677082818,AZURE,1018856,9782.25
683173839,AZURE,1121211,205154.94
676994772,MODWRK,6446231,22.43
680964174,MODWRK,1018532,4228.19
677753905,MODWRK,1359050,9992.36
677652027,AZURE,1018856,160093.77
676959754,MODWRK,1121211,1003.01
683843332,MODWRK,1023126,848.72
677621568,BIZAPP,1018532,139.32
677011776,MODWRK,1359050,17461.89
677621659,AZURE,1018856,203586.24
676991295,AZURE,1121211,482746.93
677622135,MODWRK,1023126,1101.64
677621568,MODWRK,1018532,564.15
683891140,AZURE,4644099,15151.5
677014687,MODWRK,1018856,1929.47
677038148,AZURE,1121211,423631.54
683843332,AZURE,1023126,14249.09
676961976,AZURE,1018532,161624.46
677054860,AZURE,1359050,128871.42
677652027,MODWRK,1018856,27.97
677025637,AZURE,1121211,2564835.9
676960774,AZURE,1023126,25288.06
677044019,AZURE,1018532,1302160.36
676953321,AZURE,1359050,364853.67
676954186,AZURE,1018856,69901.16
677621238,MODWRK,1121211,5410.36
677622135,AZURE,1023126,386816.52
677074397,MODWRK,2715554,0
676972112,AZURE,1359050,2246829.03
676978761,MODWRK,1103280,1109.96
677574448,AZURE,1121211,7856.97
677058307,AZURE,1023126,683505.51
680964174,AZURE,1018532,1419264.64
676958685,MODWRK,1021985,12391.31
677622249,BIZAPP,1142665,7.07
677024088,MODWRK,1121211,3242.49
676952890,AZURE,1023126,699534.13
683173855,MODWRK,1018532,8300.16
677020499,MODWRK,1359050,20427.67
677621742,AZURE,1018856,86339.97
677620645,MODWRK,1121211,7224.13
677620657,MODWRK,1023126,3538.35
676960798,AZURE,1018532,2172.13
683174181,MODWRK,1359050,7178.21
676952353,MODWRK,1018856,24128.99
676957483,AZURE,1121211,148437.93
684020012,MODWRK,1023126,3302.37
683173893,AZURE,1018532,2956910.34
677938022,AZURE,1359050,1364.47
676966991,MODWRK,1018856,18385.02
677026671,MODWRK,1121211,14982.99
677058307,MODWRK,1023126,8862.22
680482669,MODWRK,1018532,10445.1
683843203,AZURE,1359050,61126.64
676954007,MODWRK,1018856,649
677016212,AZURE,1121211,40388.69
676952890,MODWRK,6446231,13786.45
677652226,MODWRK,1018532,670.76
676965505,MODWRK,1359050,169635.25
676952353,AZURE,1018856,551591.45
676954449,AZURE,1121211,14313.5
676958270,AZURE,1023126,4520.05
677621450,AZURE,1018532,108608.87
676955975,MODWRK,3381839,462.19
677015061,MODWRK,1018856,1197.66
676978129,MODWRK,1121211,7144.08
683850634,MODWRK,1023126,278.47
683173855,AZURE,1018532,3300097.43
676967921,MODWRK,1021985,39463.17
677027673,AZURE,1142665,1598054.49
676979953,AZURE,1121211,1163237.75
676965298,BIZAPP,1394007,1.97
683173893,MODWRK,1018532,100247.72
676951444,AZURE,1359050,663973.87
677015061,AZURE,1018856,3997.43
676986100,AZURE,1121211,7595233.22
677574446,MODWRK,1023126,709.72
676963490,MODWRK,1018532,106249.32
683841769,MODWRK,1021985,1645.53
677081329,AZURE,1018856,68453.31
677620763,MODWRK,1121211,2137.77
676975745,MODWRK,6446231,147629.55
684218834,MODWRK,3419159,1613.8
677082695,MODWRK,1359050,2455.2
683845089,MODWRK,1028782,1761.22
677038891,MODWRK,1121211,1336.96
676963761,MODWRK,6446231,502.59
676991725,MODWRK,1018532,679.49
676957262,MODWRK,1021985,18297.44
676952898,AZURE,1018856,1332438.59
676978129,AZURE,1121211,397064.47
683856919,MODWRK,1023126,4846.95
683841850,MODWRK,1018532,882.67
683862406,MODWRK,1359050,89.03
683900062,MODWRK,1022075,2696.13
676986100,MODWRK,1121211,70751.07
676956437,MODWRK,6446231,20692.82
683842187,MODWRK,2823663,1463.79
676958657,AZURE,1359050,59822.29
676957849,AZURE,1018856,62416.79
676954525,MODWRK,1121211,1479.36
676952892,MODWRK,1023126,112012.33
683843629,MODWRK,1018532,4803.45
677622139,MODWRK,1021985,187.98
683841864,MODWRK,1018856,17.99
677622148,MODWRK,1121211,8472.84
676952641,MODWRK,6446231,23293.66
683841867,MODWRK,1018532,1594.27
676983972,MODWRK,1359050,313.42
676957849,MODWRK,1018856,3796.33
676969238,AZURE,1023404,47.1
677013156,AZURE,1023126,186544.94
676998832,MODWRK,1018532,364.84
